TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeCpt80Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo160Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;FCU_AdaptRangeFo80Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
312.07;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.3799300000000001;0.0;0.0;0.0;0.0;0.10712;0.07498200000000001;0.33206;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.0046346;-0.036035000000000005;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.273348559142;249.99999999999997;ND;0;ND
312.08;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37678;0.0;0.0;0.0;0.0;0.10712;0.08569299999999999;0.32135;-0.032135000000000004;0.0;1.0;0.0;1.0;-0.041549;-0.029279000000000006;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.286111505518;250.0;ND;0;ND
312.09;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38307;0.0;0.0;0.0;0.0;0.096405;0.08569299999999999;0.33206;-0.06427000000000001;0.0;1.0;0.0;1.0;-0.042702;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.298827484672;250.0;ND;0;ND
312.1;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37364;0.0;0.0;0.0;0.0;0.10712;0.096405;0.31064;-0.021423;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.055179;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.31149649236;250.0;ND;0;ND
312.11;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37678;0.0;0.0;0.0;0.0;0.10712;0.08569299999999999;0.33206;-0.06427000000000001;0.0;1.0;0.0;1.0;-0.0046346;-0.018018;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.32411852435;250.0;ND;0;ND
312.12;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.3799300000000001;0.0;0.0;0.0;0.0;0.10712;0.08569299999999999;0.33206;-0.042847;0.0;1.0;0.0;1.0;-0.0046346;-0.036035000000000005;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.336693576397;249.99999999999997;ND;0;ND
312.13;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37678;0.0;0.0;0.0;0.0;0.10712;0.096405;0.33206;-0.06427000000000001;0.0;1.0;0.0;1.0;-0.003481;-0.018018;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.34922164426;250.0;ND;0;ND
312.14;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37678;0.0;0.0;0.0;0.0;0.12854000000000002;0.08569299999999999;0.29993000000000003;-0.021423;0.0;1.0;0.0;1.0;-0.023092;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.361702723705;250.00000000000003;ND;0;ND
312.15;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37678;0.0;0.0;0.0;0.0;0.10712;0.08569299999999999;0.33206;-0.042847;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.032657;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.374136810487;250.0;ND;0;ND
312.16;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38621;0.0;0.0;0.0;0.0;0.10712;0.08569299999999999;0.33206;-0.021423;0.0;1.0;0.0;1.0;-0.041549;-0.042792;-0.06690700000000001;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.386523900368;250.0;ND;0;ND
312.17;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37678;0.0;0.0;0.0;0.0;0.096405;0.08569299999999999;0.33206;-0.06427000000000001;0.0;1.0;0.0;1.0;-0.040395;-0.022522;-0.06575299999999999;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.398863989114;250.0;ND;0;ND
312.18;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38307;0.0;0.0;0.0;0.0;0.11783;0.08569299999999999;0.32135;-0.032135000000000004;0.0;1.0;0.0;1.0;-0.0046346;-0.034909;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.411157072478;250.00000000000003;ND;0;ND
312.19;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37678;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.33206;-0.06427000000000001;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.032657;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.423403146224;250.00000000000003;ND;0;ND
312.2;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38307;0.0;0.0;0.0;0.0;0.12854000000000002;0.096405;0.33206;-0.032135000000000004;0.0;1.0;0.0;1.0;-0.041549;-0.018018;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.435602206111;249.99999999999997;ND;0;ND
312.21;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38307;0.0;0.0;0.0;0.0;0.10712;0.096405;0.33206;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.0046346;-0.030405;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.447754247904;250.0;ND;0;ND
312.22;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.3799300000000001;0.0;0.0;0.0;0.0;0.096405;0.08569299999999999;0.29993000000000003;-0.021423;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.06575299999999999;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.45985926736;250.0;ND;0;ND
312.23;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38621;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.33206;-0.06427000000000001;0.0;1.0;0.0;1.0;-0.0046346;-0.018018;-0.06575299999999999;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.471917260236;250.0;ND;0;ND
312.24;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.3799300000000001;0.0;0.0;0.0;0.0;0.10712;0.08569299999999999;0.34277;-0.042847;0.0;1.0;0.0;1.0;-0.013863;-0.0090088;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.483928222298;250.0;ND;0;ND
312.25;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37678;0.0;0.0;0.0;0.0;0.10712;0.096405;0.33206;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.073196;-0.06575299999999999;0.036777;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.495892149307;250.0;ND;0;ND
312.26;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37678;0.0;0.0;0.0;0.0;0.096405;0.08569299999999999;0.31064;-0.032135000000000004;0.0;1.0;0.0;1.0;-0.075002;-0.073196;-0.06806;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.507809037019;250.0;ND;0;ND
312.27;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38621;0.0;0.0;0.0;0.0;0.10712;0.10712;0.32135;-0.042847;0.0;1.0;0.0;1.0;-0.0046346;-0.073196;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.5196788812;250.0;ND;0;ND
312.28;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38307;0.0;0.0;0.0;0.0;0.10712;0.096405;0.31064;-0.032135000000000004;0.0;1.0;0.0;1.0;-0.070388;-0.0090088;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.531501677604;250.00000000000003;ND;0;ND
312.29;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38621;0.0;0.0;0.0;0.0;0.10712;0.096405;0.33206;-0.053558;0.0;1.0;0.0;1.0;-0.023092;-0.0090088;-0.06575299999999999;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.543277421999;250.0;ND;0;ND
312.3;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38307;0.0;0.0;0.0;0.0;0.11783;0.10712;0.29993000000000003;-0.010712;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.055179;-0.06575299999999999;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.55500611014;250.0;ND;0;ND
312.31;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.3799300000000001;0.0;0.0;0.0;0.0;0.096405;0.08569299999999999;0.32135;-0.042847;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.073196;-0.0646;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.566687737788;250.00000000000003;ND;0;ND
312.32;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38621;0.0;0.0;0.0;0.0;0.10712;0.096405;0.29993000000000003;-0.021423;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.028152;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.578322300706;250.00000000000003;ND;0;ND
312.33;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38621;0.0;0.0;0.0;0.0;0.10712;0.096405;0.32135;-0.032135000000000004;0.0;1.0;0.0;1.0;-0.041549;0.0022522;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.589909794651;250.0;ND;0;ND
312.34;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38307;0.0;0.0;0.0;0.0;0.10712;0.096405;0.31064;0.0;0.0;1.0;0.0;1.0;-0.075002;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.601450215388;249.99999999999997;ND;0;ND
312.35;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.3799300000000001;0.0;0.0;0.0;0.0;0.10712;0.096405;0.32135;-0.032135000000000004;0.0;1.0;0.0;1.0;-0.042702;-0.038287;-0.06690700000000001;0.036777;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.612943558674;250.0;ND;0;ND
312.36;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37678;0.0;0.0;0.0;0.0;0.11783;0.08569299999999999;0.31064;-0.032135000000000004;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.055179;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.624389820272;250.0;ND;0;ND
312.37;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.37364;0.0;0.0;0.0;0.0;0.096405;0.096405;0.33206;-0.053558;0.0;1.0;0.0;1.0;-0.0046346;-0.042792;-0.0646;0.032333;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.635788995942;250.0;ND;0;ND
312.38;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.3799300000000001;0.0;0.0;0.0;0.0;0.10712;0.10712;0.28922;0.0;0.0;1.0;0.0;1.0;-0.038088;-0.0090088;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.647141081441;250.0;ND;0;ND
312.39;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38621;0.0;0.0;0.0;0.0;0.10712;0.08569299999999999;0.31064;-0.053558;0.0;1.0;0.0;1.0;-0.023092;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.658446072533;249.99999999999997;ND;0;ND
312.4;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38621;0.0;0.0;0.0;0.0;0.10712;0.096405;0.32135;-0.021423;0.0;1.0;0.0;1.0;-0.042702;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.66970396498;250.00000000000003;ND;0;ND
312.41;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.38621;0.0;0.0;0.0;0.0;0.10712;0.10712;0.32135;-0.042847;0.0;1.0;0.0;1.0;-0.042702;-0.073196;-0.06690700000000001;0.033444;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.680914754541;250.0;ND;0;ND
312.42;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.3799300000000001;0.0;0.0;0.0;0.0;0.10712;0.096405;0.29993000000000003;-0.010712;0.0;1.0;0.0;1.0;-0.041549;-0.019144;-0.06690700000000001;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.692078436976;250.0;ND;0;ND
312.43;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;0.0;1.0;1.0;1.0;1.0;0.3799300000000001;0.0;0.0;0.0;0.0;0.096405;0.096405;0.32135;-0.053558;0.0;1.0;0.0;1.0;-0.023092;-0.037161;-0.0646;0.034555;0.0;1.0;1.0;26.5;26.5;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8998.703195008045;250.0;ND;0;ND
